week,away,away_score,home,home_score,neutral,away_state,home_state
7,North College Hill (Cincinnati),40,Norwood (Norwood),14,0,,
7,Northeastern (South Vienna),47,Triad (North Lewisburg),18,0,,
7,Northmor (Galion),42,East Knox (Howard),0,0,,
7,North Olmsted (North Olmsted),16,Rocky River (Rocky River),17,0,,
7,Northridge (Dayton),48,Bethel (Tipp City),7,0,,
7,Norwalk (Norwalk),0,Sandusky (Sandusky),42,0,,
7,Northwest (Canal Fulton),46,Orrville (Orrville),45,0,,
7,Northwestern (Springfield),9,North Union (Richwood),7,0,,
7,Oak Harbor (Oak Harbor),31,Otsego (Tontogany),0,0,,
7,Oak Hill (Oak Hill),14,Wheelersburg (Wheelersburg),45,0,,
7,Oak Hills (Cincinnati),10,Princeton (Cincinnati),23,0,,
7,Oakwood (Dayton),14,Brookville (Brookville),28,0,,
7,Oberlin (Oberlin),7,Black River (Sullivan),42,0,,
7,Olentangy Liberty (Powell),28,Upper Arlington (Upper Arlington),31,0,,
7,Ontario (Ontario),35,Pleasant (Marion),14,0,,
7,Orange (Pepper Pike),0,Perry (Perry),62,0,,
7,Olentangy Orange (Lewis Center),27,Dublin Coffman (Dublin),20,0,,
7,Padua Franciscan (Parma),17,Lake Catholic (Mentor),46,0,,
7,Pandora-Gilboa (Pandora),21,Liberty-Benton (Findlay),38,0,,
7,Perkins (Sandusky),14,Edison (Milan),15,0,,
7,Perry (Lima),28,Cory-Rawson (Rawson),3,0,,
7,Perry (Massillon),15,Austintown-Fitch (Austintown),20,0,,
7,Philo (Duncan Falls),6,Sheridan (Thornville),21,0,,
7,Piketon (Piketon),13,Paint Valley (Bainbridge),12,0,,
7,Purcell Marian (Cincinnati),22,Cincinnati Hills Christian Academy (Cincinnati),52,0,,
7,Reynoldsburg (Reynoldsburg),22,Groveport Madison (Groveport),21,0,,
7,Richmond Heights (Richmond Heights),6,Montpelier (Montpelier),41,0,,
7,Ridgedale (Morral),13,North Baltimore (North Baltimore),32,0,,
7,Ridgemont (Mt Victory),14,Hardin Northern (Dola),7,0,,
7,Ridgewood (West Lafayette),35,Sandy Valley (Magnolia),9,0,,
7,River Valley (Caledonia),21,Shelby (Shelby),55,0,,
7,River View (Warsaw),0,Tri-Valley (Dresden),65,0,,
7,Rock Hill (Ironton),37,Gallia Academy (Gallipolis),12,0,,
7,Roger Bacon (St Bernard),42,Summit Country Day (Cincinnati),2,0,,
7,Rogers (Toledo),6,Lima Senior (Lima),37,0,,
7,Kent Roosevelt (Kent),7,Highland (Medina),56,0,,
7,Rootstown (Rootstown),14,John F Kennedy (Warren),20,0,,
7,St Charles (Columbus),13,Buckeye Valley (Delaware),31,0,,
7,St Edward (Lakewood),28,St Ignatius (Cleveland),6,0,,
7,St Francis de Sales (Toledo),35,Lumen Christi (Jackson),63,0,,MI
7,St Henry (St Henry),48,Parkway (Rockford),13,0,,
7,St John's Jesuit (Toledo),21,Central Catholic (Toledo),56,0,,
7,St Vincent-St Mary (Akron),7,Ursuline (Youngstown),37,0,,
7,St Xavier (Cincinnati),3,Trinity (Louisville),7,0,,KY
7,Shadyside (Shadyside),20,River (Hannibal),0,0,,
7,Shaw (East Cleveland),6,Maple Heights (Maple Heights),60,0,,
7,Shawnee (Springfield),7,Graham Local (St Paris),27,0,,
7,Smithville (Smithville),44,Northwestern (West Salem),20,0,,
7,Solon (Solon),21,Twinsburg (Twinsburg),27,0,,
7,South (Willoughby),0,Chardon (Chardon),52,0,,
7,Southeast (Ravenna),22,Champion (Warren),16,0,,
7,Southeastern (Chillicothe),12,Huntington (Chillicothe),28,0,,
7,Southeastern Local (South Charleston),0,Greeneview (Jamestown),33,0,,
7,South Gallia (Crown City),46,Sciotoville Community (Portsmouth),8,0,,
7,Southern (Racine),14,Waterford (Waterford),42,0,,
7,South Range (Canfield),55,Girard (Girard),27,0,,
7,Springfield (Akron),0,Ravenna (Ravenna),24,0,,
7,Springfield (New Middletown),12,Western Reserve (Berlin Center),0,0,,
7,Start (Toledo),52,Waite (Toledo),6,0,,
7,Stebbins (Riverside),47,Greenville (Greenville),28,0,,
7,Amherst Steele (Amherst),13,Olmsted Falls (Olmsted Falls),44,0,,
7,Stow-Munroe Falls (Stow),0,North Royalton (North Royalton),35,0,,
7,Strongsville (Strongsville),49,Medina (Medina),14,0,,
7,Sylvania Northview (Sylvania),0,Springfield (Holland),21,0,,
7,Sylvania Southview (Sylvania),14,Bowling Green (Bowling Green),21,0,,
7,Talawanda (Oxford),34,Northwest (Cincinnati),24,0,,
7,Tallmadge (Tallmadge),14,Aurora (Aurora),45,0,,
7,Tecumseh (New Carlisle),8,Bellefontaine (Bellefontaine),56,0,,
7,Tinora (Defiance),3,Wayne Trace (Haviland),0,0,,
7,Tippecanoe (Tipp City),42,Sidney (Sidney),6,0,,
7,Trinity (Garfield Heights),1,Beachwood (Beachwood),0,0,,
7,Tri-Village (New Madison),28,Arcanum (Arcanum),20,0,,
7,Triway (Wooster),28,Canton South (Canton),12,0,,
7,Trotwood-Madison (Trotwood),44,Ponitz Tech (Dayton),0,0,,
7,Turpin (Cincinnati),13,Anderson (Cincinnati),56,0,,
7,Tuscarawas Central Catholic (New Philadelphia),0,Newcomerstown (Newcomerstown),52,0,,
7,Twin Valley South (West Alexandria),35,Dixie (New Lebanon),0,0,,
7,Upper Scioto Valley (McGuffey),30,Dayton Christian (Miamisburg),0,0,,
7,Urbana (Urbana),27,Kenton Ridge (Springfield),0,0,,
7,Utica (Utica),33,Newark Catholic (Newark),7,0,,
7,Valley (Lucasville),21,Portsmouth West (West Portsmouth),22,0,,
7,Valley View (Germantown),35,Madison (Middletown),0,0,,
7,Van Buren (Van Buren),29,Arcadia (Arcadia),14,0,,
7,Van Wert (Van Wert),35,Ottawa-Glandorf (Ottawa),34,0,,
7,Vermilion (Vermilion),36,Port Clinton (Port Clinton),27,0,,
7,Vinton County (McArthur),11,Northwest (McDermott),19,0,,
7,Walnut Hills (Cincinnati),0,West Clermont (Cincinnati),30,0,,
7,Wapakoneta (Wapakoneta),42,Kenton (Kenton),21,0,,
7,Warren (Vincent),24,John Marshall (Glen Dale),12,0,,WV
7,Warrensville Heights (Warrensville Heights),20,Lorain (Lorain),57,0,,
7,Washington (Washington Court House),0,Jackson (Jackson),42,0,,
7,Watkins Memorial (Pataskala),27,Mount Vernon (Mount Vernon),21,0,,
7,Waverly (Waverly),36,Minford (Minford),0,0,,
7,Wayne (Huber Heights),36,Springfield (Springfield),6,0,,
7,Waynedale (Apple Creek),14,Hillsdale (Jeromesville),34,0,,
7,Waynesfield-Goshen (Waynesfield),21,Elgin (Marion),14,0,,
7,Waynesville (Waynesville),42,Carlisle (Carlisle),14,0,,
7,Wellington (Wellington),7,Columbia (Columbia Station),33,0,,
7,West Branch (Beloit),64,Marlington (Alliance),14,0,,
7,West Carrollton (West Carrollton),0,Piqua (Piqua),44,0,,
7,Western Hills (Cincinnati),6,Aiken (Cincinnati),32,0,,
7,Western Reserve (Collins),0,Monroeville (Monroeville),48,0,,
7,Westerville Central (Westerville),0,Grove City (Grove City),35,0,,
7,Westerville North (Westerville),21,Westland (Galloway),34,0,,
7,Westerville South (Westerville),21,Delaware Hayes (Delaware),24,0,,
7,West Geauga (Chesterland),34,Harvey (Painesville),41,0,,
7,West Holmes (Millersburg),13,Lexington (Lexington),19,0,,
7,West Jefferson (West Jefferson),6,West Liberty-Salem (West Liberty),43,0,,
7,West Muskingum (Zanesville),41,Crooksville (Crooksville),0,0,,
7,Whetstone (Columbus),14,East (Columbus),43,0,,
7,Whitehall-Yearling (Whitehall),6,Bishop Ready (Columbus),42,0,,
7,Whitmer (Toledo),27,Perrysburg (Perrysburg),13,0,,
7,Willard (Willard),0,Hopewell-Loudon (Bascom),56,0,,
7,Williamsburg (Williamsburg),22,Blanchester (Blanchester),18,0,,
7,Winton Woods (Cincinnati),49,Loveland (Loveland),0,0,,
7,Woodridge (Peninsula),0,Streetsboro (Streetsboro),42,0,,
7,Wooster (Wooster),28,Dover (Dover),48,0,,
7,Thomas Worthington (Worthington),14,Olentangy Berlin (Delaware),43,0,,
7,Worthington Kilbourne (Columbus),0,Big Walnut (Sunbury),31,0,,
7,Wyoming (Cincinnati),56,Deer Park (Cincinnati),20,0,,
7,Xenia (Xenia),21,Troy (Troy),18,0,,
7,Zane Trace (Chillicothe),35,Westfall (Williamsport),0,0,,
7,Clark Montessori (Cincinnati),14,Cincinnati Country Day (Cincinnati),44,0,,
7,West Union (club) (West Union),0,Peebles (club) (Peebles),42,0,,
7,Brooke (Wellsburg),0,Bridgeport (Bridgeport),54,0,WV,WV
7,Cameron (Cameron),66,Madonna (Weirton),16,0,WV,WV
7,Frankfort (Ridgeley),49,Mountain Ridge (Frostburg),12,0,WV,MD
7,Herbert Hoover (Elkview),41,Chapmanville,7,0,WV,WV
7,Hundred (Hundred),13,Southern Garrett (Oakland),40,0,WV,MD
7,Huntington (Huntington),52,Cabell Midland (Ona),7,0,WV,WV
7,Magnolia (New Martinsville),0,Tyler Consolidated,42,0,WV,WV
7,Morgantown (Morgantown),7,Wheeling Park (Wheeling),14,0,WV,WV
7,Musselman,1,Martinsburg (Martinsburg),0,0,WV,WV
7,Paden City (Paden City),0,Van (Van),14,0,WV,WV
7,Point Pleasant (Point Pleasant),48,Robert C Byrd,35,0,WV,WV
7,Roane County (Spencer),45,Poca,19,0,WV,WV
7,Webster County,7,Wirt County (Elizabeth),43,0,WV,WV
7,Weir (Weirton),12,Keyser (Keyser),55,0,WV,WV
7,Williamstown (Williamstown),30,Marietta (Marietta),22,0,WV,
7,Spring Mills (Martinsburg),43,Washington,0,0,WV,WV
7,Linsly (Wheeling),14,Steubenville (Steubenville),48,0,WV,
7,Ashland Blazer (Ashland),55,Rowan County,7,0,KY,KY
7,Bellevue (Bellevue),0,Ludlow (Ludlow),43,0,KY,KY
7,Boyd County (Ashland),37,Greenup County (Greenup),42,0,KY,KY
7,Dixie Heights (Edgewood),0,Highlands (Fort Thomas),49,0,KY,KY
7,Elizabethtown,3,Central (Louisville),61,0,KY,KY
7,Fairview (Ashland),30,Nicholas County,58,0,KY,KY
7,Holy Cross (Covington),38,Morgan County (West Liberty),8,0,KY,KY
7,Paris,14,Bishop Brossart (Alexandria),21,0,KY,KY
7,Ryle (Union),24,St Xavier (Louisville),31,0,KY,KY
7,West Carter,3,Russell (Russell),31,0,KY,KY
7,Woodford County,27,South Oldham (Crestwood),32,0,KY,KY
7,East Ridge,26,Paintsville (Paintsville),34,0,KY,KY
7,Bangor,8,NorthPointe Christian (Grand Rapids),39,0,MI,MI
7,Bellevue,42,Mendon,66,0,MI,MI
7,Detroit Country Day,0,Orchard Lake St Mary (Orchard Lake),48,0,MI,MI
7,Burr Oak,36,Camden-Frontier,32,0,MI,MI
7,Dearborn Divine Child (Dearborn),33,U of D Jesuit (Detroit),17,0,MI,MI
7,Detroit Cass Tech (Detroit),56,Detroit Renaissance,0,0,MI,MI
7,Detroit Southeastern,0,Detroit King (Detroit),63,0,MI,MI
7,Erie Mason (Erie),8,Ottawa Lake Whiteford (Ottawa Lake),65,0,MI,MI
7,Grand Haven,14,Hudsonville,59,0,MI,MI
7,Grand Rapids Forest Hills Northern,7,Muskegon Mona Shores (Muskegon),33,0,MI,MI
7,Grandville (Grandville),33,East Kentwood,25,0,MI,MI
7,Hartland,30,Howell,44,0,MI,MI
7,Morenci,30,Adrian Lenawee Christian,46,0,MI,MI
7,Muskegon (Muskegon),62,Grand Rapids Union,0,0,MI,MI
7,New Lothrop,41,LakeVille Memorial (Otisville),7,0,MI,MI
7,North Adams-Jerome,22,Litchfield,26,0,MI,MI
7,Petersburg Summerfield (Petersburg),48,North Central (Pioneer),7,0,MI,
7,Pittsford,50,Concord,12,0,MI,MI
7,Novi Detroit Catholic Central (Novi),37,Brother Rice (Bloomfield Hills),14,0,MI,MI
7,Riverview Gabriel Richard (Riverview),48,Grosse Pointe Woods University Liggett,28,0,MI,MI
7,Springport,28,Reading (Reading),24,0,MI,MI
7,Tekonsha,0,Waldron,1,0,MI,MI
7,Bedford (Temperance),3,Saline,48,0,MI,MI
7,Wayland Union,0,Grand Rapids West Catholic (Grand Rapids),38,0,MI,MI
7,Cedar Cliff,0,State College,38,0,PA,PA
7,Central York (York),62,Northeastern,13,0,PA,PA
7,Penn Hills,21,Pine-Richland (Gibsonia),31,0,PA,PA
7,West Mifflin,20,McKeesport (McKeesport),40,0,PA,PA
7,Carrick (Pittsburgh),44,Brownsville (Brownsville),0,0,PA,PA
7,Perry Traditional Academy (Pittsburgh),28,Brashear (Pittsburgh),6,0,PA,PA
7,Bradford,27,Smethport (Smethport),12,0,PA,PA
7,McDowell (Erie),44,Cathedral Prep (Erie),21,0,PA,PA
7,Warren,6,General McLane (Edinboro),48,0,PA,PA
7,Franklin,6,Meadville,62,0,PA,PA
7,Corry (Corry),48,North East (North East),0,0,PA,PA
7,Hickory (Hermitage),56,Titusville (Titusville),21,0,PA,PA
7,Sharon (Sharon),35,Grove City,0,0,PA,PA
7,Girard (Girard),12,Harbor Creek (Harborcreek),31,0,PA,PA
7,Fairview (Fairview),10,Fort LeBoeuf,0,0,PA,PA
7,Eisenhower,14,Seneca,27,0,PA,PA
7,Mercer,6,Sharpsville,35,0,PA,PA
7,Cambridge Springs,54,Cochranton,0,0,PA,PA
7,Lakeview,0,Greenville,36,0,PA,PA
7,Iroquois,20,Northwestern (Albion),12,0,PA,PA
7,Conneaut Area (Linesville),13,Slippery Rock,16,0,PA,PA
7,Ben Davis,58,Carmel (Carmel),30,0,IN,IN
7,Center Grove (Greenwood),45,Cathedral (Indianapolis),49,0,IN,IN
7,Columbia City,14,East Noble,35,0,IN,IN
7,East Central (St Leon),62,Connersville,6,0,IN,IN
7,Edgewood,0,Sullivan,54,0,IN,IN
7,Bishop Luers (Fort Wayne),0,Bishop Dwenger (Fort Wayne),8,0,IN,IN
7,Bishop Chatard (Indianapolis),39,Andrean,14,0,IN,IN
7,Kokomo,57,Richmond (Richmond),29,0,IN,IN
7,Lawrence North (Indianapolis),33,Warren Central (Indianapolis),7,0,IN,IN
7,North Knox,0,Linton-Stockton (Linton),48,0,IN,IN
7,Northview,14,Cascade,41,0,IN,IN
7,Rushville Consolidated,6,Lawrenceburg (Lawrenceburg),38,0,IN,IN
7,Yorktown,21,Greenfield-Central,7,0,IN,IN
7,Indianapolis Washington (Indianapolis),8,Purdue Poly - Englewood (Indianapolis),14,0,IN,IN
7,Indianapolis Shortridge (Indianapolis),0,Crispus Attucks (Indianapolis),50,0,IN,IN
7,Innovation Academy (Springfield),0,Brentwood Academy (Brentwood),52,0,TN,TN
7,Life Christian Academy (Chester),0,DeMatha Catholic (Hyattsville),35,0,VA,MD
7,Hancock (Hancock),13,Clay-Battelle (Blacksville),41,0,MD,WV
7,Archbishop Spalding (Severn),54,St Mary's (Annapolis),0,0,MD,MD
7,Mt Zion Prep (Lanham),14,St Frances Academy (Regional),44,0,MD,MD
7,Gonzaga (Washington),23,Benedictine Prep (Richmond),16,0,DC,VA
7,Ron Brown (Washington),20,Wheeling Central Catholic (Wheeling),55,0,DC,WV
7,McQuaid Jesuit (Rochester),23,Aquinas Institute (Rochester),9,0,NY,NY
7,Long Island St Anthony's (South Huntington),40,Iona Prep (New Rochelle),48,0,NY,NY
7,St John the Baptist (West Islip),33,Fordham Prep (Bronx),39,0,NY,NY
7,Christ the King Regional (Middle Village),6,Xaverian (Brooklyn),42,0,NY,NY
7,Mt St Michael Academy (Bronx),42,John F Kennedy Catholic (Somers),13,0,NY,NY
7,St Dominic (Oyster Bay),14,Hackley School (Tarrytown),34,0,NY,NY
7,Moore Catholic (Staten Island),6,St Joseph by-the-Sea (Staten Island),14,0,NY,NY
7,DePaul Catholic (Wayne),21,Don Bosco Prep (Ramsey),20,0,NJ,NJ
7,Mt Carmel (Chicago),13,Brother Rice (Chicago),16,0,IL,IL
7,Mt Vernon (Mt Vernon),0,Cahokia (Cahokia),28,0,IL,IL
7,St Peter (Orléans),37,St Mother Teresa (Nepean),0,0,ON,ON
7,Ursuline College (The Pines) (Chatham),17,St Patrick's (Sarnia),17,0,ON,ON
7,Nelson (Burlington),44,Dr Frank J Hayden (Burlington),0,0,ON,ON
7,Notre Dame (Burlington),34,St Ignatius of Loyola (Oakville),7,0,ON,ON
7,Pauline Johnson (Brantford),28,McKinnon Park (Caledonia),31,0,ON,ON
7,John F. Ross CVI (Guelph),31,Our Lady of Lourdes (Guelph),6,0,ON,ON
7,Guelph CVI (Guelph),6,Bishop Macdonell (Guelph),39,0,ON,ON
7,Centennial CVI (Guelph),43,St James (Guelph),7,0,ON,ON
7,St Mary (Hamilton),7,St John Henry Newman (Stoney Creek),42,0,ON,ON
7,W.F. Herman (Windsor),41,Essex (Essex),20,0,ON,ON
7,Bishop Tonnos (Ancaster),12,Bishop Ryan (Hamilton),7,0,ON,ON
7,Oakridge (London),7,Parkside (St Thomas),16,0,ON,ON
7,St Thomas Aquinas (London),7,London Catholic Central (London),38,0,ON,ON
7,Sandwich (Windsor),25,Belle River (Belle River),10,0,ON,ON
7,Christ the King (Georgetown),15,St Thomas Aquinas (Oakville),28,0,ON,ON
7,Paris District (Paris),0,St John's College (Brantford),39,0,ON,ON
7,Garth Webb (Oakville),0,Georgetown (Georgetown),32,0,ON,ON
7,Holy Trinity (Simcoe),6,Simcoe CS (Simcoe),18,0,ON,ON
7,St Roch Catholic SS (Brampton),48,St Marcellinus (Mississauga),0,0,ON,ON
7,St Paul (Niagara Falls),21,Blessed Trinity (Grimsby),22,0,ON,ON
7,Football North (via Clarkson SS) (Mississauga),6,Massillon Washington (Massillon),45,0,ON,
7,St Joseph's Catholic (Windsor),48,Vincent Massey (Windsor),0,0,ON,ON
7,St Peter's (Barrie),14,St Theresa's (Midland),32,0,ON,ON
7,Korah (Sault Ste. Marie),51,White Pines (Sault Ste. Marie),0,0,ON,ON
7,Banting Memorial (Alliston),0,Barrie North (Barrie),48,0,ON,ON
7,Bear Creek (Barrie),9,Maple Ridge (Barrie),6,0,ON,ON
7,Westgate (Thunder Bay),24,St Ignatius (Thunder Bay),17,0,ON,ON
7,Northern CI (Sarnia),44,Chatham-Kent,3,0,ON,ON
7,Bayside (Belleville),28,Eastside (Belleville),14,0,ON,ON
7,Riverside (Windsor),55,F. J. Brennan Catholic (Windsor),0,0,ON,ON
7,Hammarskjold (Thunder Bay),14,St Patrick (Thunder Bay),17,0,ON,ON
7,Saugeen (Port Elgin),23,St Mary's (Owen Sound),37,0,ON,ON
7,Mississauga Huskies u18 (club) (Mississauga),18,Trinity College (Port Hope),20,0,ON,ON
7,Bishop Allen (Etobicoke),22,Senator O'Connor (Toronto),6,0,ON,ON
7,Woodbridge College (Woodbridge),0,Villanova College (King City),19,0,ON,ON
7,Waterford (Waterford),15,Delhi (Delhi),33,0,ON,ON
7,Westlane (Niagara Falls),44,Stamford Collegiate (Niagara Falls),0,0,ON,ON
7,St Catharines Collegiate (St Catharines),0,Thorold (Thorold),54,0,ON,ON
7,Eden (St Catharines),6,Governor Simcoe (St Catharines),44,0,ON,ON
7,Venice (Venice),16,IMG Academy (Bradenton),21,0,FL,FL
7,Benedictine Military School (Savannah),35,Warner Robins (Warner Robins),21,0,GA,GA
7,Mallard Creek (Charlotte),49,North Mecklenberg (Huntersville),7,0,NC,NC
7,Okkodo (Dededo),0,John F. Kennedy (Tamuning),29,0,GU,GU
7,"Charlotte Amalie (Charlotte Amalie, St Thomas)",0,"Ivanna Eudora Kean (Red Hook, St Thomas)",22,0,VI,VI
7,Bluffton (Bluffton),42,Crestview (Convoy),0,0,,
7,Chalker (Southington),64,Stryker (Stryker),26,0,,
7,Chippewa (Doylestown),7,Norwayne (Creston),49,0,,
7,Thurgood Marshall (Dayton),26,Belmont (Dayton),32,0,,
7,Lisbon David Anderson (Lisbon),20,Valley Christian School (Youngstown),34,0,,
7,Ellet (Akron),12,Buchtel (Akron),35,0,,
7,Federal Hocking (Stewart),0,Linden McKinley (Columbus),65,0,,
7,Firestone (Akron),0,Garfield (Akron),12,0,,
7,Gilmour Academy (Gates Mills),44,Cleveland Central Catholic (Cleveland),0,0,,
7,Green (Franklin Furnace),0,Notre Dame (Portsmouth),30,0,,
7,Jefferson (Delphos),0,Lima Central Catholic (Lima),56,0,,
7,St Mary Central Catholic (Sandusky),31,St Joseph Central Catholic (Fremont),13,0,,
7,Shroder (Cincinnati),60,Gamble Montessori (Cincinnati),0,0,,
7,Taft (Cincinnati),48,Hughes (Cincinnati),20,0,,
7,Windham (Windham),32,St John School (Ashtabula),26,0,,
7,Withrow (Cincinnati),39,Woodward (Cincinnati),0,0,,
7,Cincinnati College Prep (Cincinnati),20,Woodmore (Elmore),24,0,,
7,Columbus Crusaders (club) (Columbus),18,Landmark Eagles (club) (Cincinnati),19,0,,
7,C4 Lions (club) (Trenton),6,Noblesville Lions (club) (Noblesville),7,0,,IN
7,Oak Glen (New Cumberland),7,Catholic Central (Steubenville),35,0,WV,
7,Delaware Valley,40,Long Island Lutheran (Brookville),32,0,PA,NY
7,Taylor Allderdice (Pittsburgh),0,University Prep (USO co-op) (Pittsburgh),14,0,PA,PA
7,Wilmington (New Wilmington),56,Reynolds (Greenville),9,0,PA,PA
7,Erie (Erie),14,Oil City (Oil City),7,0,PA,PA
7,Saint Joseph's Prep (Philadelphia),34,La Salle College (Wyndmoor),35,0,PA,PA
7,Blackhawk Christian (Fort Wayne),62,Vanlue (Vanlue),20,1,IN,
7,Bishop McNamara (Forestville),18,Archbishop Carroll (Washington),16,0,MD,DC
7,St John's College (Washington),17,Cornerstone Christian (San Antonio),9,0,DC,TX
7,St Francis (Hamburg),34,Canisius (Buffalo),55,0,NY,NY
7,Holy Trinity - Long Island (Hicksville),7,Xavier (New York),42,0,NY,NY
7,Monsignor Farrell (Staten Island),14,St Peter's (Staten Island),3,0,NY,NY
7,Archbishop Stepinac (White Plains),22,Chaminade (Mineola),30,0,NY,NY
7,Cardinal Hayes (Bronx),27,Kellenberg Memorial (Uniondale),7,0,NY,NY
7,Wayne Valley (Wayne),7,Wayne Hills (Wayne),17,0,NJ,NJ
7,St Andrew's College (Aurora),30,Upper Canada College (Toronto),0,0,ON,ON
7,Huron Heights (Newmarket),27,Bishop Timon - St Jude (Buffalo),7,0,ON,NY
7,Bill Crothers SS (Unionville),7,St Joseph's Collegiate (Buffalo),34,0,ON,NY
7,Barrow (Barrow),28,Kodiak (Kodiak),16,0,AK,AK
7,Monroe Catholic (Fairbanks),14,Nikiski (Nikiski),54,0,AK,AK
7,Simon Sanchez (Yigo),0,George Washington (Mangilao),35,0,GU,GU
7,Southern (Santa Rita),35,Guam High (Agana Heights),6,0,GU,GU
7,"St Croix Central (Kingshill, St Croix)",8,"St Croix Educational Complex (Kingshill, St Croix)",6,0,VI,VI
7,St Francis Prep (Fresh Meadows),34,Holy Cross (Flushing),7,0,NY,NY
7,Ancaster (Ancaster),7,Westdale (Hamilton),21,0,ON,ON
7,MacNab (Hamilton),0,Waterdown (Waterdown),21,0,ON,ON
7,Westmount (Hamilton),14,Saltfleet (Stoney Creek),6,0,ON,ON
7,Orchard Park (Stoney Creek),7,Churchill (Hamilton),34,0,ON,ON
7,Dundas Valley (Dundas),15,Glendale (Hamilton),8,0,ON,ON
7,Nora Frances Henderson (Hamilton),10,Sherwood (Hamilton),29,0,ON,ON
8,Clarkson (Mississauga),36,Brampton Centennial (Brampton),8,0,ON,ON
8,Clarke Road (London),35,Montcalm (London),0,0,ON,ON
8,Preston (Cambridge),7,Cameron Heights CI (Kitchener),24,0,ON,ON
8,Aldershot (Burlington),23,T.A. Blakelock (Oakville),14,0,ON,ON
8,Milton District (Milton),30,M. M. Robinson (Burlington),0,0,ON,ON
8,Patrick Fogarty (Orillia),14,St Joseph's (Barrie),24,0,ON,ON
8,Fletcher's Meadow (Brampton),10,Cardinal Ambrozic (Brampton),26,0,ON,ON
8,Huron Heights (Kitchener),38,Galt CI (Cambridge),0,0,ON,ON
8,De La Salle (Concord),31,NFL Academy London (London),9,0,CA,UK
8,Ashbury College (Ottawa),35,Sir Wilfrid Laurier (Orléans),7,0,ON,ON
8,Sacred Heart (Stittsville),7,St Patrick's (Ottawa),13,0,ON,ON
8,Lorne Park (Mississauga),21,Robert F. Hall (Caledon East),25,0,ON,ON
8,Mother Teresa (London),7,Sir Wilfrid Laurier (London),20,0,ON,ON
8,Oakridge (London),14,London South (London),48,0,ON,ON
8,A. B. Lucas (London),22,Medway (Arva),18,0,ON,ON
8,Bishop Reding (Milton),0,Notre Dame (Burlington),28,0,ON,ON
8,Birchmount Park CI (Scarborough),31,Newtonbrook (North York),12,0,ON,ON
8,Leaside (East York),35,Lakeshore CI (Toronto),0,0,ON,ON
8,St Paul (Niagara Falls),7,St Francis (St Catharines),29,0,ON,ON
