week,away,away_score,home,home_score,neutral,away_state,home_state
4,John Glenn (New Concord),30,Coshocton (Coshocton),7,0,,
4,John Hay (Cleveland),48,John Marshall (Cleveland),44,0,,
4,Johnstown (Johnstown),6,Licking Valley (Newark),37,0,,
4,Jonathan Alder (Plain City),35,North Union (Richwood),0,0,,
4,Garfield (Akron),13,Mayfield (Mayfield),40,0,,
4,Kenston (Chagrin Falls),49,Villa Angela-St Joseph (Cleveland),27,0,,
4,Kenton Ridge (Springfield),23,Northwestern (Springfield),13,0,,
4,Kings (Kings Mills),20,Loveland (Loveland),31,0,,
4,River Valley (Bidwell),0,Nelsonville-York (Nelsonville),54,0,,
4,Lake (Millbury),27,Eastwood (Pemberville),63,0,,
4,Lake (Uniontown),10,GlenOak (Canton),7,0,,
4,Lake Catholic (Mentor),34,South (Willoughby),7,0,,
4,Lakewood (Hebron),16,Zanesville (Zanesville),22,0,,
4,Lakewood (Lakewood),14,Rocky River (Rocky River),46,0,,
4,Lakota (Kansas),13,Calvert (Tiffin),52,0,,
4,La Salle (Cincinnati),21,Central (Louisville),0,0,,KY
4,Lebanon (Lebanon),45,Little Miami (Morrow),10,0,,
4,Lexington (Lexington),31,Mount Vernon (Mount Vernon),17,0,,
4,Liberty Center (Liberty Center),42,Archbold (Archbold),14,0,,
4,Liberty Union (Baltimore),19,Teays Valley (Ashville),31,0,,
4,Lincoln West (Cleveland),0,Rhodes (Cleveland),50,0,,
4,Logan (Logan),20,Warren (Vincent),14,0,,
4,London (London),26,Shawnee (Springfield),14,0,,
4,Lorain (Lorain),41,Firestone (Akron),0,0,,
4,Lowellville (Lowellville),60,Mathews (Vienna),6,0,,
4,Lutheran East (Cleveland Heights),14,Fairview (Fairview Park),35,0,,
4,Madeira (Cincinnati),20,Wyoming (Cincinnati),28,0,,
4,Madison (Madison),35,West Geauga (Chesterland),25,0,,
4,Madison Comprehensive (Mansfield),14,Wooster (Wooster),27,0,,
4,Madison-Plains (London),24,Triad (North Lewisburg),20,0,,
4,Malvern (Malvern),27,Tuscarawas Valley (Zoarville),20,0,,
4,Manchester (Manchester),6,South Gallia (Crown City),39,0,,
4,Mariemont (Cincinnati),21,Indian Hill (Cincinnati),42,0,,
4,Marietta (Marietta),32,Claymont (Uhrichsville),28,0,,
4,Marion-Franklin (Columbus),8,Briggs (Columbus),16,0,,
4,Marysville (Marysville),14,Hilliard Bradley (Hilliard),38,0,,
4,Maumee (Maumee),7,Oak Harbor (Oak Harbor),49,0,,
4,Maysville (Zanesville),13,Tri-Valley (Dresden),38,0,,
4,McComb (McComb),63,Van Buren (Van Buren),7,0,,
4,Archbishop McNicholas (Cincinnati),3,Bishop Hartley (Columbus),49,0,,
4,Meadowbrook (Byesville),24,Crooksville (Crooksville),21,0,,
4,Mechanicsburg (Mechanicsburg),14,Cedarville (Cedarville),28,0,,
4,Medina (Medina),41,Mentor (Mentor),42,0,,
4,St Marys Memorial (St Marys),0,Wapakoneta (Wapakoneta),14,0,,
4,Miami East (Casstown),21,Northridge (Dayton),6,0,,
4,Miamisburg (Miamisburg),14,Centerville (Centerville),27,0,,
4,Miami Trace (Washington Court House),34,Bethel-Tate (Bethel),20,0,,
4,Middletown (Middletown),0,Lakota West (West Chester),35,0,,
4,Midview (Grafton),7,Amherst Steele (Amherst),17,0,,
4,Miller (Corning),48,Millersport (Millersport),16,0,,
4,Minerva (Minerva),6,Sandy Valley (Magnolia),48,0,,
4,Minster (Minster),41,Fort Recovery (Fort Recovery),20,0,,
4,Mississinawa Valley (Union City),0,Tri-Village (New Madison),50,0,,
4,Archbishop Moeller (Cincinnati),34,Center Grove,35,0,,IN
4,Monroe Central (Woodsfield),26,Caldwell (Caldwell),48,0,,
4,Monroeville (Monroeville),46,Crestview (Ashland),34,0,,
4,Morgan (McConnelsville),13,Sheridan (Thornville),29,0,,
4,Mount Gilead (Mount Gilead),20,Loudonville (Loudonville),27,0,,
4,New Albany (New Albany),0,Lancaster (Lancaster),20,0,,
4,New Bremen (New Bremen),7,Versailles (Versailles),34,0,,
4,Newcomerstown (Newcomerstown),0,Barnesville (Barnesville),41,0,,
4,New Miami (Hamilton),0,Dayton Christian (Miamisburg),42,0,,
4,Newton Falls (Newton Falls),49,Campbell Memorial (Campbell),28,0,,
4,Normandy (Parma),21,Westlake (Westlake),28,0,,
4,North (Akron),6,Southeast (Ravenna),30,0,,
4,North Central (Pioneer),51,Hilltop (West Unity),0,0,,
4,North College Hill (Cincinnati),8,Miami Valley Christian Academy (Cincinnati),12,0,,
4,Northeastern (Springfield),42,Greenon (Enon),6,0,,
4,Northland (Columbus),35,Linden McKinley (Columbus),0,0,,
4,Northmont (Clayton),14,Kettering Fairmont (Kettering),20,0,,
4,Northmor (Galion),44,Cardington-Lincoln (Cardington),6,0,,
4,Northridge (Johnstown),0,Watkins Memorial (Pataskala),35,0,,
4,North Ridgeville (North Ridgeville),10,Olmsted Falls (Olmsted Falls),3,0,,
4,North Royalton (North Royalton),21,Brecksville-Broadview Heights (Broadview Heights),26,0,,
4,Norton (Norton),35,Streetsboro (Streetsboro),14,0,,
4,Norwalk (Norwalk),0,Bellevue (Bellevue),26,0,,
4,Northwest (Canal Fulton),42,Manchester (New Franklin),21,0,,
4,Northwest (McDermott),0,Wheelersburg (Wheelersburg),56,0,,
4,Northwestern (West Salem),6,Rittman (Rittman),31,0,,
4,Notre Dame-Cathedral Latin (Chardon),17,Gilmour Academy (Gates Mills),39,0,,
4,Olentangy Berlin (Delaware),24,Olentangy Liberty (Powell),17,0,,
4,Orrville (Orrville),14,Canton South (Canton),45,0,,
4,Olentangy Orange (Lewis Center),10,Olentangy (Lewis Center),17,0,,
4,Ottawa-Glandorf (Ottawa),8,Elida (Elida),30,0,,
4,Pandora-Gilboa (Pandora),32,Arcadia (Arcadia),0,0,,
4,Patrick Henry (Hamler),38,Evergreen (Metamora),0,0,,
4,Pickerington Central (Pickerington),34,Pickerington North (Pickerington),39,0,,
4,Piketon (Piketon),41,Huntington (Chillicothe),7,0,,
4,Port Clinton (Port Clinton),14,Liberty-Benton (Findlay),50,0,,
4,Portsmouth (Portsmouth),28,Rock Hill (Ironton),27,0,,
4,Portsmouth West (West Portsmouth),49,Wellston (Wellston),10,0,,
4,Princeton (Cincinnati),20,Mason (Mason),3,0,,
4,Pymatuning Valley (Andover),6,Rootstown (Rootstown),28,0,,
4,Reading (Reading),34,Finneytown (Cincinnati),6,0,,
4,Revere (Richfield),14,Aurora (Aurora),49,0,,
4,Reynoldsburg (Reynoldsburg),6,Gahanna Lincoln (Gahanna),49,0,,
4,Richmond Heights (Richmond Heights),6,University School (Hunting Valley),39,0,,
4,Ridgedale (Morral),41,Crestline (Crestline),0,0,,
4,Ridgemont (Mt Victory),26,Elgin (Marion),53,0,,
4,River (Hannibal),52,Magnolia (New Martinsville),20,0,,WV
4,Riverdale (Mt Blanchard),56,Vanlue (Vanlue),12,0,,
4,Riverside (Painesville),35,Maple Heights (Maple Heights),6,0,,
4,River Valley (Caledonia),21,Ontario (Ontario),56,0,,
4,River View (Warsaw),6,Philo (Duncan Falls),46,0,,
4,Roger Bacon (St Bernard),2,Badin (Hamilton),35,0,,
4,Rogers (Toledo),30,Waite (Toledo),36,0,,
4,Rossford (Rossford),0,Otsego (Tontogany),30,0,,
4,St Clairsville (St Clairsville),60,Wheeling Central Catholic (Wheeling),24,0,,WV
4,St Francis DeSales (Columbus),30,Linsly (Wheeling),17,0,,WV
4,St Henry (St Henry),23,Parkway (Rockford),35,0,,
4,St Ignatius (Cleveland),21,Austintown-Fitch (Austintown),24,0,,
4,St John's (Delphos),0,Marion Local (Maria Stein),56,0,,
4,St John's Jesuit (Toledo),29,River Rouge,22,0,,MI
4,St Joseph Central Catholic (Fremont),0,Margaretta (Castalia),60,0,,
4,St Mary Central Catholic (Sandusky),67,Stryker (Stryker),36,0,,
4,St Paul (Norwalk),49,Mapleton (Ashland),30,0,,
4,St Xavier (Cincinnati),14,Withrow (Cincinnati),10,0,,
4,Salem (Salem),3,Canton Central Catholic (Canton),34,0,,
4,Sandusky (Sandusky),34,Padua Franciscan (Parma),27,0,,
4,Seneca East (Attica),46,Upper Sandusky (Upper Sandusky),44,0,,
4,Shaker Heights (Shaker Heights),40,Euclid (Euclid),13,0,,
4,Shelby (Shelby),45,Marion Harding (Marion),14,0,,
4,Shroder (Cincinnati),20,Batavia (Batavia),42,0,,
4,Smithville (Smithville),20,Chippewa (Doylestown),6,0,,
4,Solon (Solon),12,Nordonia (Macedonia),31,0,,
4,South (Columbus),36,West (Columbus),32,0,,
4,South Central (Greenwich),0,Vermilion (Vermilion),55,0,,
4,Southeastern (Chillicothe),9,Paint Valley (Bainbridge),49,0,,
4,Southeastern Local (South Charleston),21,West Liberty-Salem (West Liberty),41,0,,
4,Southern (Salineville),42,Wellsville (Wellsville),7,0,,
4,South Point (South Point),33,Dawson-Bryant (Coal Grove),20,0,,
4,South Range (Canfield),28,Lakeview (Cortland),21,0,,
4,Spencerville (Spencerville),0,Columbus Grove (Columbus Grove),40,0,,
4,Springboro (Springboro),31,Beavercreek (Beavercreek),0,0,,
4,Springfield (Holland),22,Bowling Green (Bowling Green),52,0,,
4,Springfield (Springfield),22,Wayne (Huber Heights),27,0,,
4,Strasburg-Franklin (Strasburg),14,Conotton Valley (Bowerston),20,0,,
4,Struthers (Struthers),35,Girard (Girard),28,0,,
4,Summit Country Day (Cincinnati),16,St Bernard-Elmwood Place (St Bernard),14,0,,
4,Swanton (Swanton),13,Wauseon (Wauseon),48,0,,
4,Sycamore (Cincinnati),35,Colerain (Cincinnati),14,0,,
4,Sylvania Northview (Sylvania),14,Lima Senior (Lima),45,0,,
4,Sylvania Southview (Sylvania),27,Perrysburg (Perrysburg),56,0,,
4,Symmes Valley (Willow Wood),8,Tug Valley (Williamson),51,0,,WV
4,Tecumseh (New Carlisle),28,Indian Lake (Lewistown),35,0,,
4,Tinora (Defiance),42,Fairview (Sherwood),14,0,,
4,Tippecanoe (Tipp City),28,Piqua (Piqua),13,0,,
4,Trimble (Glouster),27,Fairland (Proctorville),61,0,,
4,Troy Christian (Troy),35,Covington (Covington),14,0,,
4,Tuslaw (Massillon),0,Cuyahoga Valley Christian Academy (Cuyahoga Falls),42,0,,
4,Tri-County North (Lewisburg),49,Dixie (New Lebanon),7,0,,
4,Twin Valley South (West Alexandria),14,Preble Shawnee (Camden),28,0,,
4,Union Local (Belmont),6,Harrison Central (Cadiz),49,0,,
4,United (Hanoverton),31,Columbiana (Columbiana),3,0,,
4,Upper Scioto Valley (McGuffey),50,Perry (Lima),0,0,,
4,Urbana (Urbana),51,Graham Local (St Paris),14,0,,
4,Ursuline (Youngstown),46,Youngstown East (Youngstown),0,0,,
4,Utica (Utica),17,Licking Heights (Pataskala),16,0,,
4,Valley (Lucasville),8,Waverly (Waverly),48,0,,
4,Valley Forge (Parma Heights),0,Bay (Bay Village),34,0,,
4,Valley View (Germantown),35,Carlisle (Carlisle),7,0,,
4,Van Wert (Van Wert),43,Defiance (Defiance),42,0,,
4,Vinton County (McArthur),54,Meigs (Pomeroy),0,0,,
4,Warrensville Heights (Warrensville Heights),14,Lucas (Lucas),49,0,,
4,Waterford (Waterford),47,Belpre (Belpre),6,0,,
4,Waterloo (Atwater),0,Springfield (New Middletown),56,0,,
4,Waynesfield-Goshen (Waynesfield),28,Hardin Northern (Dola),19,0,,
4,Waynesville (Waynesville),21,Brookville (Brookville),14,0,,
4,Wayne Trace (Haviland),42,Edgerton (Edgerton),6,0,,
4,Wellington (Wellington),12,Black River (Sullivan),29,0,,
4,West Branch (Beloit),32,Ridgewood (West Lafayette),29,0,,
4,West Carrollton (West Carrollton),0,Troy (Troy),52,0,,
4,Western Hills (Cincinnati),0,Harrison (Harrison),42,0,,
4,Western Reserve (Berlin Center),34,McDonald (McDonald),14,0,,
4,Western Reserve (Collins),47,Plymouth (Plymouth),14,0,,
4,Westerville Central (Westerville),12,Upper Arlington (Upper Arlington),28,0,,
4,Westerville North (Westerville),49,Franklin Heights (Columbus),7,0,,
4,Westfall (Williamsport),26,Unioto (Chillicothe),48,0,,
4,West Clermont (Cincinnati),45,Walnut Hills (Cincinnati),6,0,,
4,West Holmes (Millersburg),28,Mansfield Senior (Mansfield),38,0,,
4,West Muskingum (Zanesville),34,New Lexington (New Lexington),13,0,,
4,Whetstone (Columbus),32,Mifflin (Columbus),0,0,,
4,Whitehall-Yearling (Whitehall),7,St Charles (Columbus),50,0,,
4,Wilmington (Wilmington),36,Ross (Hamilton),34,0,,
4,Windham (Windham),38,Tuscarawas Central Catholic (New Philadelphia),12,0,,
4,Winton Woods (Cincinnati),20,Turpin (Cincinnati),0,0,,
4,Woodmore (Elmore),30,Willard (Willard),35,0,,
4,Woodward (Cincinnati),16,Goshen (Goshen),24,0,,
4,Harvest Prep (Canal Winchester),40,Chillicothe (Chillicothe),7,0,,
4,Thomas Worthington (Worthington),36,Newark (Newark),35,0,,
4,Wynford (Bucyrus),0,Carey (Carey),34,0,,
4,Xenia (Xenia),10,Stebbins (Riverside),0,0,,
4,Valley Christian School (Youngstown),30,Leetonia (Leetonia),0,0,,
4,Riverview East Academy (Cincinnati),8,Lockland (Lockland),40,0,,
4,Cincinnati College Prep (Cincinnati),6,Cincinnati Country Day (Cincinnati),42,0,,
4,KIPP Columbus (Columbus),12,Purcell Marian (Cincinnati),23,0,,
4,Southern Buckeye (club) (Russellville),6,Sciotoville Community (Portsmouth),40,0,,
4,Middletown Christian (club) (Franklin),7,Holy Cross (Covington),41,0,,KY
4,Bridgeport,72,John Marshall (Glen Dale),24,0,WV,WV
4,Hundred (Hundred),8,Beallsville (Beallsville),14,0,WV,
4,Madonna (Weirton),13,Toronto (Toronto),47,0,WV,
4,Poca,49,Buffalo (Buffalo),16,0,WV,WV
4,Ripley (Ripley),7,Lincoln County (Hamlin),26,0,WV,WV
4,Tucker County,28,East Hardy (Baker),7,0,WV,WV
4,University,9,Brooke (Wellsburg),14,0,WV,WV
4,Valley (Wetzel) (Pine Grove),50,Clay-Battelle (Blacksville),48,0,WV,WV
4,Williamstown (Williamstown),56,Wirt County (Elizabeth),21,0,WV,WV
4,Ashland Blazer (Ashland),45,Bardstown,24,0,KY,KY
4,Boyd County (Ashland),45,Mason County,21,0,KY,KY
4,Breathitt County (Jackson),0,Johnson Central,41,0,KY,KY
4,Bryan Station,28,Ballard,21,0,KY,KY
4,Campbell County (Alexandria),14,Cooper (Union),38,0,KY,KY
4,Corbin,43,Pulaski County,0,0,KY,KY
4,Dixie Heights (Covington),24,Covington Catholic (Park Hills),31,0,KY,KY
4,DuPont Manual,43,Eastern (Louisville),0,0,KY,KY
4,East Carter,36,Greenup County,46,0,KY,KY
4,Fairview (Ashland),22,Morgan County,62,0,KY,KY
4,Ludlow,6,Dayton (Dayton),22,0,KY,KY
4,Magoffin County,14,Russell (Russell),53,0,KY,KY
4,Newport Central Catholic,17,Conner,38,0,KY,KY
4,Nicholas County,22,Bishop Brossart (Alexandria),28,0,KY,KY
4,Pleasure Ridge Park,21,Butler (Louisville),12,0,KY,KY
4,Pulaski Southwestern,27,Belfry (Belfry),20,0,KY,KY
4,Raceland (Raceland),7,Pikeville (Pikeville),6,0,KY,KY
4,Ryle (Union),20,Highlands (Fort Thomas),52,0,KY,KY
4,Simon Kenton,54,Beechwood,58,0,KY,KY
4,South Oldham,38,North Oldham,20,0,KY,KY
4,Tates Creek,0,Frederick Douglass (Lexington),43,0,KY,KY
4,Martin County (Inez),27,Paintsville,3,0,KY,KY
4,Adrian Lenawee Christian,44,Camden-Frontier,8,0,MI,MI
4,Burr Oak,20,Waldron,24,0,MI,MI
4,Concord,34,Britton-Deerfield (Britton),28,0,MI,MI
4,Detroit Central,48,Detroit Douglass,0,0,MI,MI
4,Detroit King,63,Detroit Western,0,0,MI,MI
4,Detroit Pershing,6,Detroit Denby,43,0,MI,MI
4,Detroit Renaissance,0,Detroit Cass Tech,47,0,MI,MI
4,Erie-Mason,18,Northwood (Northwood),42,0,MI,
4,Milford,23,Dearborn Divine Child,26,0,MI,MI
4,Litchfield,48,North Adams-Jerome,6,0,MI,MI
4,Orchard Lake St Mary,27,Warren De La Salle,41,0,MI,MI
4,Ottawa Lake-Whiteford,26,Ottawa Hills (Toledo),21,0,MI,
4,Reading,0,Union City,28,0,MI,MI
4,Novi Detroit Catholic Central (Novi),48,St Francis de Sales (Toledo),7,0,MI,
4,Riverview Gabriel Richard (Riverview),31,Huron (Huron),38,0,MI,
4,Sand Creek,24,Edon (Edon),52,0,MI,
4,Springport,2,Petersburg-Summerfield,27,0,MI,MI
4,Tekonsha,8,Pittsford,46,0,MI,MI
4,Bedford (Temperance),0,Dexter,44,0,MI,MI
4,Everett,13,Berlin Brothers Valley,41,0,PA,PA
4,Butler,38,Brashear (Pittsburgh),0,0,PA,PA
4,North Allegheny (Wexford),43,McDowell (Erie),24,0,PA,PA
4,Penn Hills,26,Pine-Richland (Gibsonia),20,0,PA,PA
4,Bethel Park,46,Central Catholic (Pittsburgh),62,0,PA,PA
4,Hampton,0,Central Valley (Monaca),55,0,PA,PA
4,Brownsville,6,Buckeye Local (Rayland),40,0,PA,
4,Taylor Allderdice (Pittsburgh),14,Dover (Dover),47,0,PA,
4,Carrick (Pittsburgh),14,Uniontown,45,0,PA,PA
4,Keystone (Knox),20,Brookville,42,0,PA,PA
4,Grove City,14,Farrell (Farrell),21,0,PA,PA
4,North East (North East),35,Oil City (Oil City),0,0,PA,PA
4,University Prep (USO co-op) (Pittsburgh),20,Steubenville (Steubenville),43,0,PA,
4,Attica,16,Parke Heritage (Rockville),48,0,IN,IN
4,Carmel,14,Trinity (Louisville),41,0,IN,KY
4,East Central (St Leon),55,Franklin County (Brookville),0,0,IN,IN
4,Fort Wayne Bishop Dwenger,13,Carroll (Fort Wayne),40,0,IN,IN
4,Hagerstown,48,Union County,0,0,IN,IN
4,Lafayette Jefferson,36,Richmond,0,0,IN,IN
4,Lawrenceburg (Lawrenceburg),42,Greensburg,0,0,IN,IN
4,Park Tudor,40,Fremont,3,0,IN,IN
4,South Decatur,42,Crawford County,21,0,IN,IN
4,Elkhart (Elkhart),0,Massillon Washington (Massillon),55,0,IN,
4,Irvington Prep (Indianapolis),6,Brown County,62,0,IN,IN
4,McCallie,42,Memphis University School,35,0,TN,TN
4,Hurley,39,Van (Van),14,0,VA,WV
4,Rock Creek Christian (Upper Marlboro),12,Lowndes,23,0,MD,GA
4,St Frances Academy (Regional),0,Football North (via Clarkson SS) (Mississauga),54,0,MD,ON
4,Coolidge (Washington),0,Fort Hill (Cumberland),23,0,DC,MD
4,St Francis (Athol Springs),20,Chardon (Chardon),35,0,NY,
4,Pope John XXIII (Sparta),47,Paramus Catholic (Paramus),40,0,NJ,NJ
4,Sussex Central (Georgetown),7,Middletown (Middletown),41,0,DE,DE
4,Bishop Tonnos (Ancaster),24,Fort Frye (Beverly),42,0,ON,
4,Gainesville (Gainesville),7,Trinity Catholic (Ocala),49,0,FL,FL
4,Master's Academy (Oviedo),20,St. Petersburg Catholic (St. Petersburg),18,0,FL,FL
4,IMG Academy (Bradenton),34,Ben Davis,14,0,FL,IN
4,Warner Robins,12,Valdosta (Valdosta),45,0,GA,GA
4,Bishop Ready (Columbus),14,Lima Central Catholic (Lima),48,0,,
4,Bridgeport (Bridgeport),14,Bradford (Bradford),48,0,,
4,East (Akron),0,Archbishop Hoban (Akron),39,0,,
4,Ironton (Ironton),21,Cabell Midland (Ona),34,1,,WV
4,Kirtland (Kirtland),56,Trinity (Garfield Heights),0,0,,
4,Meadowdale (Dayton),6,Taft (Cincinnati),44,0,,
4,Mogadore (Mogadore),28,Newark Catholic (Newark),0,0,,
4,St Edward (Lakewood),34,Elder (Cincinnati),33,0,,
4,St John School (Ashtabula),7,Catholic Central (Steubenville),34,0,,
4,Walsh Jesuit (Cuyahoga Falls),41,Canisius (Buffalo),14,0,,NY
4,Gamble Montessori (Cincinnati),13,Clark Montessori (Cincinnati),14,0,,
4,Dohn Community (Cincinnati),0,Columbus Crusaders (club) (Columbus),35,0,,
4,Peebles (club) (Peebles),66,West Union (club) (West Union),16,0,,
4,Paden City (Paden City),0,Montcalm (Rock),30,0,WV,WV
4,Lynn Camp,20,Bellevue,34,0,KY,KY
4,Slippery Rock,14,Greenville,7,0,PA,PA
4,Erie (Erie),14,St Joseph's Collegiate (Buffalo),2,0,PA,NY
4,Neumann Goretti (Philadelphia),28,Canarsie,0,0,PA,NY
4,Fort Wayne Blackhawk Christian,27,Osceola Grace (club) (Elkhart),34,0,IN,IN
4,Cathedral (Indianapolis),21,Bishop Chatard (Indianapolis),24,0,IN,IN
4,Fork Union Military Academy (Fork Union),0,Trinity Episcopal School (Richmond),42,0,VA,VA
5,Bay (Bay Village),42,Normandy (Parma),28,0,,
5,Beachwood (Beachwood),7,Crestwood (Mantua),38,0,,
5,Bexley (Columbus),13,Nelsonville-York (Nelsonville),26,0,,
5,Chagrin Falls (Chagrin Falls),0,Edgewood (Ashtabula),40,0,,
5,Cincinnati Country Day (Cincinnati),38,Clermont Northeastern (Batavia),0,0,,
5,Copley (Copley),6,Aurora (Aurora),42,0,,
5,Cuyahoga Falls (Cuyahoga Falls),7,Revere (Richfield),38,0,,
5,Hawken (Gates Mills),40,Conneaut (Conneaut),21,0,,
5,Hudson (Hudson),30,Twinsburg (Twinsburg),21,0,,
5,Lake Catholic (Mentor),49,Kenston (Chagrin Falls),14,0,,
5,Maple Heights (Maple Heights),8,Shaker Heights (Shaker Heights),42,0,,
5,Mayfield (Mayfield),13,Solon (Solon),14,0,,
5,Oakwood (Dayton),14,Waynesville (Waynesville),45,0,,
5,Orange (Pepper Pike),0,Madison (Madison),42,0,,
5,Ponitz Tech (Dayton),6,Belmont (Dayton),20,0,,
5,River (Hannibal),7,Barnesville (Barnesville),35,0,,
5,St Charles (Columbus),16,Columbus Academy (Gahanna),23,0,,
5,St John School (Ashtabula),32,Chalker (Southington),28,0,,
5,Shaw (East Cleveland),6,University School (Hunting Valley),48,0,,
5,Woodward (Toledo),0,Rogers (Toledo),46,0,,
5,Clark Montessori (Cincinnati),14,Shroder (Cincinnati),20,0,,
5,Wirt County (Elizabeth),12,St Marys (St Marys),34,0,WV,WV
5,Detroit Denby,38,Detroit Central,24,0,MI,MI
5,University Prep (USO co-op) (Pittsburgh),18,Westinghouse (Pittsburgh),34,0,PA,PA
5,St Frances Academy (Regional),28,Life Christian Academy (Chester),20,0,MD,VA
5,Odessa (Townsend),0,Middletown (Middletown),56,0,DE,DE
5,Amanda-Clearcreek (Amanda),3,Circleville (Circleville),14,0,,
5,Anna (Anna),18,Minster (Minster),35,0,,
5,Arcanum (Arcanum),20,Tri-County North (Lewisburg),42,0,,
5,Archbold (Archbold),41,Delta (Delta),0,0,,
5,Ashland (Ashland),31,Mount Vernon (Mount Vernon),14,0,,
5,Athens (The Plains),13,Vinton County (McArthur),35,0,,
5,Avon (Avon),38,North Ridgeville (North Ridgeville),7,0,,
5,Avon Lake (Avon Lake),48,Midview (Grafton),7,0,,
5,Batavia (Batavia),14,Bethel-Tate (Bethel),46,0,,
5,Beallsville (Beallsville),34,Clay-Battelle (Blacksville),31,0,,WV
5,Beaver Local (East Liverpool),53,Union Local (Belmont),26,0,,
5,Beavercreek (Beavercreek),0,Springfield (Springfield),49,0,,
5,Bedford (Bedford),27,Brush (Lyndhurst),12,0,,
5,Bellbrook (Bellbrook),13,Archbishop Alter (Kettering),20,0,,
5,Beechcroft (Columbus),62,Whetstone (Columbus),28,0,,
5,Bellevue (Bellevue),0,Perkins (Sandusky),49,0,,
5,Benjamin Logan (Bellefontaine),14,Jonathan Alder (Plain City),56,0,,
5,Berea-Midpark (Berea),53,Amherst Steele (Amherst),0,0,,
5,Bishop Ready (Columbus),43,St Francis DeSales (Columbus),42,0,,
5,Black River (Sullivan),14,Firelands (Oberlin),38,0,,
5,Blanchester (Blanchester),40,Goshen (Goshen),7,0,,
5,Bluffton (Bluffton),56,Spencerville (Spencerville),0,0,,
5,Boardman (Youngstown),21,Riverside (Painesville),52,0,,
5,Bowling Green (Bowling Green),41,Sylvania Northview (Sylvania),39,0,,
5,Brecksville-Broadview Heights (Broadview Heights),13,Wadsworth (Wadsworth),24,0,,
5,Briggs (Columbus),7,Africentric Early College (Columbus),40,0,,
5,Brookfield (Brookfield),41,Liberty (Youngstown),39,0,,
5,Brooklyn (Brooklyn),0,Cardinal (Middlefield),35,0,,
